t_start,duration,offset,t_local,state
2613.0,3.0,0.0,48.0,gggggrrrrrrrrrrrrrrrrrrr
2616.0,22.0,0.0,51.0,gggggrrrrrrrgggggrrrrrrr
2638.0,3.0,0.0,73.0,yyyyyrrrrrrrgggggrrrrrrr
2641.0,22.0,0.0,76.0,rrrrrrrrrrrrggggggrrrrrr
2663.0,3.0,0.0,98.0,rrrrrrrrrrrryyyyyyrrrrrr
2666.0,40.0,0.0,101.0,rrrrrrggggggrrrrrrgggggg
2706.0,3.0,0.0,6.0,rrrrrrggggggrrrrrryyyyyy
2709.0,12.0,0.0,9.0,rrrrrrggggggrrrrrrrrrrrr
2721.0,3.0,0.0,21.0,rrrrrryyyyyyrrrrrrrrrrrr
2724.0,18.0,0.0,24.0,ggggggrrrrrrrrrrrrrrrrrr
2742.0,3.0,0.0,42.0,gggggyrrrrrrrrrrrrrrrrrr
2745.0,3.0,0.0,45.0,gggggrrrrrrrrrrrrrrrrrrr
2748.0,22.0,0.0,48.0,gggggrrrrrrrgggggrrrrrrr
2770.0,3.0,0.0,70.0,yyyyyrrrrrrrgggggrrrrrrr
2773.0,22.0,0.0,73.0,rrrrrrrrrrrrggggggrrrrrr
2795.0,3.0,0.0,95.0,rrrrrrrrrrrryyyyyyrrrrrr
2798.0,40.0,0.0,98.0,rrrrrrggggggrrrrrrgggggg
2838.0,3.0,0.0,3.0,rrrrrrggggggrrrrrryyyyyy
2841.0,12.0,0.0,6.0,rrrrrrggggggrrrrrrrrrrrr
2853.0,3.0,0.0,18.0,rrrrrryyyyyyrrrrrrrrrrrr
2856.0,18.0,0.0,21.0,ggggggrrrrrrrrrrrrrrrrrr
2874.0,3.0,0.0,39.0,gggggyrrrrrrrrrrrrrrrrrr
2877.0,3.0,0.0,42.0,gggggrrrrrrrrrrrrrrrrrrr
2880.0,22.0,0.0,45.0,gggggrrrrrrrgggggrrrrrrr
2902.0,3.0,0.0,67.0,yyyyyrrrrrrrgggggrrrrrrr
2905.0,22.0,0.0,70.0,rrrrrrrrrrrrggggggrrrrrr
2927.0,3.0,0.0,92.0,rrrrrrrrrrrryyyyyyrrrrrr
2930.0,40.0,0.0,95.0,rrrrrrggggggrrrrrrgggggg
2970.0,3.0,0.0,0.0,rrrrrrggggggrrrrrryyyyyy
2973.0,12.0,0.0,3.0,rrrrrrggggggrrrrrrrrrrrr
2985.0,3.0,0.0,15.0,rrrrrryyyyyyrrrrrrrrrrrr
2988.0,18.0,0.0,18.0,ggggggrrrrrrrrrrrrrrrrrr
3006.0,3.0,0.0,36.0,gggggyrrrrrrrrrrrrrrrrrr
3009.0,3.0,0.0,39.0,gggggrrrrrrrrrrrrrrrrrrr
3012.0,22.0,0.0,42.0,gggggrrrrrrrgggggrrrrrrr
3034.0,3.0,0.0,64.0,yyyyyrrrrrrrgggggrrrrrrr
3037.0,22.0,0.0,67.0,rrrrrrrrrrrrggggggrrrrrr
3059.0,3.0,0.0,89.0,rrrrrrrrrrrryyyyyyrrrrrr
3062.0,40.0,0.0,92.0,rrrrrrggggggrrrrrrgggggg
3102.0,3.0,0.0,132.0,rrrrrrggggggrrrrrryyyyyy
3105.0,12.0,0.0,0.0,rrrrrrggggggrrrrrrrrrrrr
3117.0,3.0,0.0,12.0,rrrrrryyyyyyrrrrrrrrrrrr
3120.0,18.0,0.0,15.0,ggggggrrrrrrrrrrrrrrrrrr
3138.0,3.0,0.0,33.0,gggggyrrrrrrrrrrrrrrrrrr
3141.0,3.0,0.0,36.0,gggggrrrrrrrrrrrrrrrrrrr
3144.0,22.0,0.0,39.0,gggggrrrrrrrgggggrrrrrrr
3166.0,3.0,0.0,61.0,yyyyyrrrrrrrgggggrrrrrrr
3169.0,22.0,0.0,64.0,rrrrrrrrrrrrggggggrrrrrr
3191.0,3.0,0.0,86.0,rrrrrrrrrrrryyyyyyrrrrrr
3194.0,40.0,0.0,89.0,rrrrrrggggggrrrrrrgggggg
3234.0,3.0,0.0,129.0,rrrrrrggggggrrrrrryyyyyy
3237.0,12.0,0.0,132.0,rrrrrrggggggrrrrrrrrrrrr
3249.0,3.0,0.0,9.0,rrrrrryyyyyyrrrrrrrrrrrr
3252.0,18.0,0.0,12.0,ggggggrrrrrrrrrrrrrrrrrr
3270.0,3.0,0.0,30.0,gggggyrrrrrrrrrrrrrrrrrr
3273.0,3.0,0.0,33.0,gggggrrrrrrrrrrrrrrrrrrr
3276.0,22.0,0.0,36.0,gggggrrrrrrrgggggrrrrrrr
3298.0,3.0,0.0,58.0,yyyyyrrrrrrrgggggrrrrrrr
3301.0,22.0,0.0,61.0,rrrrrrrrrrrrggggggrrrrrr
3323.0,3.0,0.0,83.0,rrrrrrrrrrrryyyyyyrrrrrr
3326.0,40.0,0.0,86.0,rrrrrrggggggrrrrrrgggggg
3366.0,3.0,0.0,126.0,rrrrrrggggggrrrrrryyyyyy
3369.0,12.0,0.0,129.0,rrrrrrggggggrrrrrrrrrrrr
3381.0,3.0,0.0,6.0,rrrrrryyyyyyrrrrrrrrrrrr
3384.0,18.0,0.0,9.0,ggggggrrrrrrrrrrrrrrrrrr
3402.0,3.0,0.0,27.0,gggggyrrrrrrrrrrrrrrrrrr
3405.0,3.0,0.0,30.0,gggggrrrrrrrrrrrrrrrrrrr
3408.0,22.0,0.0,33.0,gggggrrrrrrrgggggrrrrrrr
3430.0,3.0,0.0,55.0,yyyyyrrrrrrrgggggrrrrrrr
3433.0,22.0,0.0,58.0,rrrrrrrrrrrrggggggrrrrrr
3455.0,3.0,0.0,80.0,rrrrrrrrrrrryyyyyyrrrrrr
3458.0,40.0,0.0,83.0,rrrrrrggggggrrrrrrgggggg
3498.0,3.0,0.0,123.0,rrrrrrggggggrrrrrryyyyyy
3501.0,12.0,0.0,126.0,rrrrrrggggggrrrrrrrrrrrr
3513.0,3.0,0.0,3.0,rrrrrryyyyyyrrrrrrrrrrrr
